3.555361525999542e-02  3.378020260718823e-02  3.023277578685921e-02  6.185256915435541e-01 
3.827898996721694e-02  3.714917277199080e-02  3.378020260718823e-02  6.169488467520727e-01 
4.071131338025843e-02  4.041659506011755e-02  3.714917277199080e-02  6.150361621758207e-01 
4.297929738901715e-02  4.356899594990626e-02  4.041659506011755e-02  6.129100967642784e-01 
4.515098450745875e-02  4.655811882500464e-02  4.356899594990626e-02  6.106228383158383e-01 
4.726713790575667e-02  4.932418632139163e-02  4.655811882500464e-02  6.082004791818716e-01 
4.935451583331044e-02  5.180962059497492e-02  4.932418632139163e-02  6.056575738409660e-01 
5.143196672813838e-02  5.397092507952838e-02  5.180962059497492e-02  6.030029382323823e-01 
5.351354686629336e-02  5.578773016698706e-02  5.397092507952838e-02  6.002422910082794e-01 
5.561025174143359e-02  5.727071765234169e-02  5.578773016698706e-02  5.973795839312495e-01 
5.773104149557250e-02  5.846611010087362e-02  5.727071765234169e-02  5.944177279512631e-01 
5.988348035975648e-02  5.945678593204243e-02  5.846611010087362e-02  5.913590171942308e-01 
6.207415249609622e-02  6.035896389568183e-02  5.945678593204243e-02  5.882053919730454e-01 
6.430894194514350e-02  6.131427913380386e-02  6.035896389568183e-02  5.849586114629959e-01 
6.659322655474011e-02  6.247834093615654e-02  6.131427913380386e-02  5.816203734461998e-01 
6.893201551848202e-02  6.400480036591025e-02  6.247834093615654e-02  5.781924019766744e-01 
7.133004879605453e-02  6.602888297833874e-02  6.400480036591025e-02  5.746765149350028e-01 
7.379187006076128e-02  6.864498585972337e-02  6.602888297833874e-02  5.710746786464447e-01 
7.632188081900287e-02  7.188739991610160e-02  6.864498585972337e-02  5.673890538493065e-01 
7.892438086096934e-02  7.570883848408513e-02  7.188739991610160e-02  5.636220356878464e-01 
8.160359862020067e-02  7.996504430961403e-02  7.570883848408513e-02  5.597762893236706e-01 
8.436371399372736e-02  8.441476876798232e-02  7.996504430961403e-02  5.558547821068566e-01 
8.720887549942989e-02  8.874310502575514e-02  8.441476876798232e-02  5.518608128505006e-01 
9.014321319902632e-02  9.261708044763836e-02  8.874310502575514e-02  5.477980384139445e-01 
9.317084851648669e-02  9.576701568036609e-02  9.261708044763836e-02  5.436704977271742e-01 
9.629590188328352e-02  9.807361139815236e-02  9.576701568036609e-02  5.394826331109788e-01 
9.952249901126420e-02  9.963429855979605e-02  9.807361139815236e-02  5.352393089652865e-01 
1.028547765091854e-01  1.007776935196806e-01  9.963429855979605e-02  5.309458275771639e-01 
1.062968875049772e-01  1.020169757878860e-01  1.007776935196806e-01  5.266079421309339e-01 
1.098530079020037e-01  1.039347749872570e-01  1.020169757878860e-01  5.222318668381262e-01 
1.135273438765239e-01  1.070272012121361e-01  1.039347749872570e-01  5.178242844293537e-01 
1.173241412101429e-01  1.115557400899275e-01  1.070272012121361e-01  5.133923511045160e-01 
1.212476970421269e-01  1.173949022583297e-01  1.115557400899275e-01  5.089436994662686e-01 
1.253023746205308e-01  1.240535234933397e-01  1.173949022583297e-01  5.044864398891431e-01 
1.294926216282181e-01  1.306614894750509e-01  1.240535234933397e-01  5.000291610980896e-01 
1.338229926615947e-01  1.362469603242391e-01  1.306614894750509e-01  4.955809308117257e-01 
1.382981764492423e-01  1.402576435727811e-01  1.362469603242391e-01  4.911512975296591e-01 
1.429230284191281e-01  1.429017284474317e-01  1.402576435727811e-01  4.867502947023214e-01 
1.477026092626401e-01  1.450813314289725e-01  1.429017284474317e-01  4.823884486709555e-01 
1.526422302088748e-01  1.479853384881606e-01  1.450813314289725e-01  4.780767919792791e-01 
1.577475058225921e-01  1.526280999511754e-01  1.479853384881606e-01  4.738268837836059e-01 
1.630244152852302e-01  1.593645001346646e-01  1.526280999511754e-01  4.696508393117572e-01 
1.684793733240289e-01  1.674913126476278e-01  1.593645001346646e-01  4.655613705167408e-01 
1.741193122366574e-01  1.755159119311220e-01  1.674913126476278e-01  4.615718403354729e-01 
1.799517768394338e-01  1.820790219802913e-01  1.755159119311220e-01  4.576963333267462e-01 
1.859850346745668e-01  1.868235049354082e-01  1.820790219802913e-01  4.539497458775639e-01 
1.922282044837050e-01  1.908207736176662e-01  1.868235049354082e-01  4.503478998052508e-01 
1.986914068432342e-01  1.959601371715729e-01  1.908207736176662e-01  4.469076839837389e-01 
2.053859420333503e-01  2.033422244292601e-01  1.959601371715729e-01  4.436472298210912e-01 
2.123245017799161e-01  2.124452902220215e-01  2.033422244292601e-01  4.405861278881781e-01 
2.195214236117034e-01  2.215481319579609e-01  2.124452902220215e-01  4.377456952423299e-01 
2.269929994281298e-01  2.291211592939684e-01  2.215481319579609e-01  4.351493059520544e-01 
2.347578537865395e-01  2.355691452655019e-01  2.291211592939684e-01  4.328228014643770e-01 
2.428374128598664e-01  2.426890134013675e-01  2.355691452655019e-01  4.307950033841385e-01 
